_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
657,alfred giovanni,larab,1990,colorado,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
5597,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
10441,yooichi hemant,valette,1976,amarillo,goalkeeper,boavista f.c.,naples,veltins-arena,2014,piera faustini
7737,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
11397,attila adelheit,ebbinghaus,1983,manchester,forward,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
6706,abdalla susannne,hoare,1982,gulfport,defender,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
2406,karan spyridon,heiserman,1986,vancouver,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
943,magne chihping,jungst,1990,durban,midfield,juventus,salvador,bmo field,2010,masum kasprzak
1684,pierre bella,strohmeir,1986,jackson,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
4762,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
11672,drago slava,rael,1995,dakar,goalkeeper,juventus,salvador,bmo field,2015,sigenobu bodagala
1183,athushi belli,gull,1977,key,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
8212,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
3662,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
7133,gesine tilmann,cagman,1996,corpus,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
10558,luitpold avra,guyton,1981,des,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
2456,daisy ryotaro,felciano,1976,milan,goalkeeper,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
2887,shunge wop,latch,1982,guatemala,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5591,silvio rogelio,keskin,1988,pasco,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
2261,guardian yongjoon,pierro,1994,chattanooga,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
4769,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
7409,behcet liu,tomii,1991,myrtle,forward,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
1986,yadran mechthild,rayne,1983,south,forward,juventus,salvador,bmo field,2012,ilyoung giese
8860,maggie zhiqiang,dabipi,1980,la,goalkeeper,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
11961,omer ponnarasu,savaria,1976,vancouver,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
9087,lorrin kazuki,gabalda,1991,veracruz,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
3552,behcet liu,tomii,1991,myrtle,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
5820,saydean eiichi,alpuente,1983,asheville,forward,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
4107,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
345,shunge wop,latch,1982,guatemala,forward,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
11365,otthein naftaly,hogan,1976,salvador,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
5726,gernod sowmitri,harloff,1991,monterrey,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
6326,theordore zhaoqian,devroye,1991,lexington,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
8414,hucang xiaoyong,bernabeu,1996,boise,goalkeeper,west ham united f.c.,solna,balaidos,2013,aiqun levergood
1510,yadran mechthild,rayne,1983,south,defender,new york red bulls,solna,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
714,nicol kathrin,badache,1994,key,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
11671,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
2577,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
12325,laird capers,aigrain,1990,vail,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
2133,ayal waeil,haining,1981,wichita,goalkeeper,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11009,hing seichi,kehrer,1990,conakry,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
6778,ayal waeil,haining,1981,wichita,defender,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
12126,nasreddine dongseung,zallocco,1995,leon,midfield,aik solna-*,mexico city,vicente calderon stadium,2010,shigetomo abbas
2594,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
12276,osten bian,gotoda,1993,wilmington,midfield,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
4555,ichiang hanan,kappner,1993,lyon,goalkeeper,seattle sounders,dortmund,stadio san paolo,2013,aiqun levergood
8892,huu shian,abraham,1988,albuquerque,midfield,boavista f.c.,naples,veltins-arena,2014,piera faustini
6851,elenora noriyuki,gawlick,1988,orange,goalkeeper,aik solna-*,mexico city,vicente calderon stadium,2010,shigetomo abbas
9969,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
3494,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
10124,dongwook valentyn,schupeta,1975,fayetteville,defender-*,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
5506,chitresh harlan,babb,1991,copenhagen,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
6652,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
3483,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
5424,laird capers,aigrain,1990,vail,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
6919,krishnaprasad hiu,llewellyn,1984,nassau,midfield,acf fiorentina,hamburg,estadio da luz,2014,atsuyuki jayaprakash
7039,ayal waeil,haining,1981,wichita,goalkeeper,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
2554,asis sinisa,hennebert,1986,elko,midfield,juventus,salvador,bmo field,2010,masum kasprzak
5330,gernod sowmitri,harloff,1991,monterrey,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
6842,sanjaya raed,zabele,1996,twin,goalkeeper,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
11683,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
7113,boyan witold,symes,1986,vail,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
8851,abdalla susannne,hoare,1982,gulfport,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
4591,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
10083,rahim barton,kawakami,1993,billings,midfield,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
5551,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
5161,hiroyuke hagbal,ro;dl,1992,montgomery,goalkeeper,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
928,salim uday,buttyan,1986,beaumont,defender,fk partizan,orlando,white hart lane,2012,ravindra grnarov
6650,eleftherios maxwell,bollman,1986,brussels,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
10599,wonhee chrysantos,cremilleux,1981,melbourne,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
5013,yadran mechthild,rayne,1983,south,defender,new york red bulls,brasilia,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
4236,jialin sartaj,vinay,1995,santiago,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
10966,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
4892,ezio roslyn,grems,1987,toronto,midfield,juventus,salvador,bmo field,2010,masum kasprzak
4291,yooichi hemant,valette,1976,amarillo,forward,montpellier hsc,recife,stade velodrome,2013,bernando jesus
7146,behcet liu,tomii,1991,myrtle,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
6992,peteris yusuf,maxson,1989,tokyo,midfield,acf fiorentina,hamburg,estadio da luz,2014,atsuyuki jayaprakash
270,osmar norton,gove,1975,paris,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2010,sigenobu bodagala
10379,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
11484,martii mischa,matyska,1978,pasco,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
10492,silvio rogelio,keskin,1988,pasco,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
6199,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
730,elie mart,otillio,1982,zihuatenejo,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
4822,cherri toshiaki,musselman,1984,valdosta,goalkeeper,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
7060,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
5695,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
2870,munir sajal,bottreau,1982,charleston,defender,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
11248,jacob efthimis,guoxing,1986,appleton,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
9882,petko maogang,usha,1986,nice,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
3596,lundy bharathi,remp,1979,elko,defender,fc bayern munich,seattle,san siro stadium,2014,shigetomo abbas
3225,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
6315,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
9277,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
1946,woei dongmo,ogawa,1988,aguascalientes,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
255,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
3764,karan spyridon,heiserman,1986,vancouver,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
666,peteris yusuf,maxson,1989,tokyo,midfield,acf fiorentina,hamburg,estadio da luz,2013,atsuyuki jayaprakash
11129,woei dongmo,ogawa,1988,aguascalientes,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
8288,vijay ravindranath,codenie,1985,montreal,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
2874,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
2472,karan spyridon,heiserman,1986,vancouver,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
7384,nalvo shaygan,handschuh,1996,missoula,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
12195,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
9688,jinsei ranjeev,blix,1983,cozumel,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
5737,toshiro ryouichi,nekvinda,1976,great,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5377,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
8930,hing seichi,kehrer,1990,conakry,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
7457,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
8906,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
2547,ernest chiemi,broch,1989,birmingham,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
3868,maggie zhiqiang,dabipi,1980,la,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
8654,abdalla susannne,hoare,1982,gulfport,defender,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
2276,ayal waeil,haining,1981,wichita,goalkeeper,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
1013,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
503,hideaki sava,burtschick,1988,guatemala,midfield,sport club internacional,montreal,king power stadium,2013,soung alt
6935,abhaya win,senator,1978,el,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
9788,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
5026,laird capers,aigrain,1990,vail,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
9566,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
151,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
6142,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
3374,gururaj emilio,mallorqui,1980,santiago,forward,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
6636,anya itaru,ghezal,1977,orlando,defender,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
9944,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2012,aiqun levergood
3309,laird capers,aigrain,1990,vail,defender,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
9933,yookun apostol,benn,1984,los,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
167,vijay ravindranath,codenie,1985,montreal,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
4334,dhabaleswar atilio,rahmat,1988,newark,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
10087,frieda ortrun,quitte,1976,melbourne,forward,acf fiorentina,hamburg,king power stadium,2013,amandio klosowski
11360,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
8761,vassilios rildo,cippico,1997,green,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
7147,yookun apostol,benn,1984,los,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
4335,heiner farahangiz,weatherhead,1979,louisville,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
3291,daisy ryotaro,felciano,1976,milan,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
8324,eleftherios maxwell,bollman,1986,brussels,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
6394,lorraine hussein,sokolin,1993,idaho,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
4650,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
1370,chitresh harlan,babb,1991,copenhagen,defender,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
4103,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
7645,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
10508,mazin emeka,milicia,1989,new,midfield,new york red bulls,solna,balaidos,2011,jiangling micheaux
10092,nalvo shaygan,handschuh,1996,missoula,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
6802,heiner farahangiz,weatherhead,1979,louisville,midfield,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
4005,hideaki sava,burtschick,1988,guatemala,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
3838,masum zhenbing,kwasny,1982,charleston,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
2671,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
363,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
60,wonhee chrysantos,cremilleux,1981,melbourne,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
5119,osmar norton,gove,1975,paris-*,midfield,aik solna,mexico city,vicente calderon stadium,2010,masum kasprzak
2281,woei dongmo,ogawa,1988,aguascalientes,defender,boavista f.c.,naples,veltins-arena,2014,piera faustini
944,giuliano nobuhiko,roeseler,1994,st,forward,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
6368,nasreddine ratko,lesperance,1995,buffalo,goalkeeper,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
9599,renganathan sihai,godo,1989,baton,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
7770,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
7080,sangjin martin,sezan,1985,lisbon,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
549,rastislav stevo,bellosta,1976,cozumel,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
3571,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
76,yoshitomi thoshiaki,vafaie,1987,tampa,forward,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
2191,gesine tilmann,cagman,1996,corpus,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
10020,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
7149,salim uday,buttyan,1986,beaumont,defender,fk partizan,orlando,white hart lane,2012,ravindra grnarov
10422,surnjani catharine,marciano,1980,puebla,forward,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
1301,yasusi seongyeol,clemm,1997,des,defender,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
8381,caryl moninder,obermaier,1984,warsaw,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
8359,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
10311,mahmut vyjayanti,dedood,1984,mobile,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
11421,yoshitomi thoshiaki,vafaie,1987,tampa,forward,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
10015,ayal waeil,haining,1981,wichita,defender,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
1774,horace gunnvald,danneberg,1993,guatemala,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
7877,pierangela sudha,tulley,1986,greensboro,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
9561,tatuo bongki,scofield,1992,birmingham,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
5170,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
2450,yadran mechthild,rayne,1983,south,defender,new york red bulls,brasilia,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
877,otthein naftaly,hogan,1976,salvador,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
5645,giuliano nobuhiko,roeseler,1994,st,forward,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
5000,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
974,mehryar judi,favre,1995,amarillo,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
3115,mejar congxiao,farrag,1994,sao,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
9355,omer ponnarasu,savaria,1976,vancouver,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
11583,dhabaleswar atilio,rahmat,1988,newark,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
4486,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
7177,saydean eiichi,alpuente,1983,asheville,forward,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
1030,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
8206,gururaj emilio,mallorqui,1980,santiago,forward,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
1349,myla nikolaus,goni,1995,budapest,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
202,takenobu leighton,derby,1989,savannah,forward,valencia cf,munich,stadio olimpico,2011,vagan smallwood
2572,horace gunnvald,danneberg,1993,guatemala,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
11984,zicheng yike,clark,1983,missoula,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
5995,yasusi seongyeol,clemm,1997,des,defender,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
11290,osten bian,gotoda,1993,wilmington,midfield,lille osc,munich,allianz arena olympic stadium munich-*,2010,robert lally
9081,martii mischa,matyska,1978,pasco,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
7024,vijay ravindranath,codenie,1985,montreal,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
6765,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
10522,ryoichi ilan,togni,1992,vienna,forward,west ham united f.c.,solna,balaidos,2013,aiqun levergood
553,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
5239,vassilios rildo,cippico,1997,green,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
4151,jami waqar,longobardi,1988,aguascalientes,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
2862,jianghai kiyotoshi,kakuta,1989,puerto,midfield,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11926,abhaya win,senator,1978,el,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
7321,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
4676,chitresh harlan,babb,1991,copenhagen,defender,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
1466,sahin owen,palomar,1984,monroe,defender,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
2057,philip sachio,yoccoz,1975,dayton,goalkeeper-*,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
3048,myla nikolaus,goni,1995,budapest,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
4212,thodoros peizong,balfanz,1983,indianapolis,forward,fc midtjylland,houston,stade louis ii,2011,nabih rios
9869,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
9027,sangjin martin,sezan,1985,lisbon,defender,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
2251,guoren igino,hudelmaier,1979,santiago,defender,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
1407,judy brant,prenel,1978,worcester,goalkeeper,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
9234,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
1811,hichum ashok,leifker,1984,monroe,goalkeeper,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
6015,chase jed,pascual,1984,caracas,midfield,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
3153,afke vlad,tischendorf,1997,worcester,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
10419,nalvo shaygan,handschuh,1996,missoula,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
2373,krishnaprasad hiu,llewellyn,1984,nassau,midfield,acf fiorentina,hamburg,estadio da luz,2014,atsuyuki jayaprakash
10814,ernest chiemi,broch,1989,birmingham,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
6024,nili reese,kopanas,1975,augusta-*,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
11440,kamal carolyn,kontos,1981,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
11345,eleftherios maxwell,bollman,1986,brussels,midfield,west ham united f.c.,solna,balaidos,2013,aiqun levergood
10388,djimitri gabriela,miike,1990,nashville,defender,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
7189,pitro melek,poulin,1975-*,buffalo,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
11010,elie mart,otillio,1982,zihuatenejo,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
2999,athushi belli,gull,1977,key,defender,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
4043,gernod sowmitri,harloff,1991,monterrey,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
2822,sangjin martin,sezan,1985,lisbon,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
9921,hucang xiaoyong,bernabeu,1996,boise,goalkeeper,west ham united f.c.,solna,balaidos,2013,aiqun levergood
11897,farshid zubin,seppanen,1983,washington,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
2034,sahrah kimon,muluszynski,1991,gainesville,midfield,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
7914,matthey toshihisa,bowhill,1983,colorado,midfield,acf fiorentina,hamburg,king power stadium,2013,amandio klosowski
6983,krishnaprasad hiu,llewellyn,1984,nassau,midfield,acf fiorentina,hamburg,estadio da luz,2014,atsuyuki jayaprakash
2992,cherri toshiaki,musselman,1984,valdosta,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
7410,dallan yoshioki,nuzman,1990,casper,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
12076,lui sherry,osterloh,1983,elko,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
8631,peteris yusuf,maxson,1989,tokyo,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
2273,dallas chongkye,timkovsky,1988,panama,forward,juventus,salvador,bmo field,2012,ilyoung giese
11062,rohan sander,rezende,1995,providenciales,forward,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
8598,vishwani konrad,dingle,1983,casper,midfield,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
3957,pitro melek,poulin,1975-*,buffalo,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
10946,osmar norton,gove,1975,paris,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2010,xiaolei ronchette
3994,zhili vinay,molzberger,1981,florence,goalkeeper,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
