_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
11158,shunge wop,latch,1982-*,guatemala,forward,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
10859,sangjin martin,sezan,1985,lisbon,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,jeremy cantu
8901,sangjin martin,sezan,1985,lisbon,defender,fc spartak moscow,rio de janeiro,stadio olimpico,2011,olavi gurd
12029,cherri toshiaki,musselman,1984,valdosta,midfield,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
11484,martii mischa,matyska,1978,pasco,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2011,xiaomin saoudi
4317,seungwang haym,scanlon,1984,munich,midfield,boavista f.c.,naples,veltins-arena,2012,srikanth chimia
3295,nili reese,kopanas,1975,augusta-*,goalkeeper,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
9738,otthein naftaly,hogan,1976,salvador-*,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
3616,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow-*,istanbul,jan breydel stadium,2011,yki villano
681,yatsutaka oivind,lebib,1998,prague,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
5446,magne chihping,jungst,1990,durban,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
3696,krishnaprasad hiu,llewellyn,1984,nassau,midfield,acf fiorentina,hamburg,amsterdam arena,2013,mattan edelhoff
4591,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
3531,siranush maris,kameda,1982-*,gainesville,midfield,fc dinamo bucuresti,hamburg,king power stadium,2013,robert lally
10107,kamal carolyn,kontos,1981-*,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
756,ichiang hanan,kappner,1993,lyon,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,atsufumi comparetto
1027,joxan barb,eisenstadt,1977,conakry-*,forward,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
10850,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
2706,cherri toshiaki,musselman,1984,valdosta,midfield,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
7772,judy brant,prenel,1978,worcester,goalkeeper-*,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
10139,slawomir wanli,bertsekas,1996,valdosta,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
2857,mazin emeka,milicia,1989,new,midfield,west ham united f.c.,solna,balaidos-*,2011,atsufumi comparetto
5458,jeroen yiyun,henriksson,1981-*,tri,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
7822,ichiang hanan,kappner,1993,lyon,goalkeeper,seattle sounders,dortmund,stadio san paolo,2013,aiqun levergood
1030,brad zhaofang,dighe,1977,frankfurt-*,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
5060,tayloe erven,gewali,1980,dakar,defender-*,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
9792,nasreddine dongseung,zallocco,1995,leon,midfield,valencia cf,montevideo,camp nou,2011,veit luks
9873,kazumiti pin,ziavras,1980,orange,defender-*,montpellier hsc,recife,stade velodrome,2013,bernando jesus
238,tatuo bongki,scofield,1992,birmingham,forward,fc bayern munich,seattle,san siro stadium,2014,shigetomo abbas
10793,renganathan sihai,godo,1989,baton,midfield,the new saints f.c.,arlington,parc des princes,2012,robbert flach
12467,rahim barton,kawakami,1993,billings,midfield,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
10336,guardian yongjoon,pierro,1994,chattanooga,midfield,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
297,murat luc,kusakabe,1993,cody,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
9754,odysseas iara,batz,1980-*,athens,midfield,a.c. perugia calcio,solna,donbass arena,2011,atsufumi comparetto
9675,daisy ryotaro,felciano,1976,milan-*,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
1256,yannick ronald,schwartzel,1977,beaumont,forward-*,aalborg boldspilklub,london,anfield,2014,rosangela ketz
3749,surapol yechezkel,noltemeier,1984,reno,midfield,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
7090,noriyuki audrey,cun,1993,san,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
7802,sylvie nathalie,yang,1983,long,goalkeeper,new york red bulls,solna,balaidos,2011,jiangling micheaux
11567,rastislav stevo,bellosta,1976,cozumel,forward-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
2230,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2011,mayan tautenhahn
4185,thodoros peizong,balfanz,1983,indianapolis,forward,fc midtjylland-*,houston,stade louis ii,2011,nabih rios
9557,dallan yoshioki,nuzman,1990,casper,midfield,fc dinamo bucuresti,hamburg,king power stadium,2013,robert lally
1540,omer ponnarasu,savaria,1976,vancouver-*,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
4706,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2011,mayan tautenhahn
11481,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
32,jacob efthimis,guoxing,1986,appleton,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
10294,devina qutaibah,schloegel,1997,charleston,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
11336,huu shian,abraham,1988,albuquerque,midfield,boavista f.c.,naples,veltins-arena,2014,piera faustini
1676,murat luc,kusakabe,1993,cody,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
11979,nalvo shaygan,handschuh,1996,missoula,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
4124,ezio roslyn,grems,1987,toronto,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
12142,behcet liu,tomii,1991,myrtle,midfield,fc dinamo bucuresti,hamburg,king power stadium,2013,amandio klosowski
10408,ayal waeil,haining,1981-*,wichita,goalkeeper,west ham united f.c.,solna,donbass arena,2013,masum kasprzak
4366,yuka prakash,hopewell,1991,tallahassee,forward,boavista f.c.,hamburg,estadio da luz,2015,duckyoung padhye
6544,yibei yousong,berthiaume,1989,prague,forward,the new saints f.c.,arlington,parc des princes,2014,robbert flach
9535,jami waqar,longobardi,1988,aguascalientes,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
5034,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
10995,heiner farahangiz,weatherhead,1979,louisville,midfield-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,veit luks
2349,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
422,geraud pat,sherratt,1976,wilkes-*,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
4205,gururaj emilio,mallorqui,1980,santiago,forward-*,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
11367,osmar norton,gove,1975,paris-*,midfield,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
8326,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
11200,lundy bharathi,remp,1979,elko,defender,fc bayern munich,seattle,san siro stadium,2011,shigetomo abbas
493,salim uday,buttyan,1986,beaumont,goalkeeper,valencia cf,montevideo,camp nou,2011,atsufumi comparetto
3938,laird capers,aigrain,1990,vail,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
12299,frieda ortrun,quitte,1976,melbourne-*,forward,acf fiorentina,hamburg,king power stadium,2012,amandio klosowski
2796,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,solna,westfalenstadion,2011,atsufumi comparetto
2235,kioumars junbo,kavvadias,1990,beaumont,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
10562,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2012,atsuyuki jayaprakash
6480,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2012,atsuyuki jayaprakash
9064,gang vivekananda,hofstetter,1983,mobile,defender,p.a.o.k fc,brasilia,king power stadium,2011,kazuhiko claybrook
8541,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
4813,roger kazi,kraetzl,1990,macon,midfield,sport club internacional-*,montreal,king power stadium,2011,berardo gerber
1061,hucang xiaoyong,bernabeu,1996,boise,goalkeeper,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
9175,daisy ryotaro,felciano,1976,milan-*,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
5784,martii mischa,matyska,1978,pasco,midfield-*,sport club internacional-*,montreal,king power stadium,2011,berardo gerber
10731,xiaocheng beth,guerriero,1980,harrisburg,forward-*,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
3090,yookun apostol,benn,1984,los,defender,boavista f.c.,naples,veltins-arena,2014,duckyoung padhye
3061,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,juventus,salvador,bmo field,2012,ilyoung giese
10982,sarangan sreerama,borgelt,1994,baltimore,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,veit luks
7012,dongmyun samuel,corvi,1991,portland,forward,juventus,salvador,bmo field,2012,ilyoung giese
12023,kamal carolyn,kontos,1981-*,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
684,farshid zubin,seppanen,1983-*,washington,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
179,magne chihping,jungst,1990,durban,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
3874,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
1457,guoren igino,hudelmaier,1979,santiago,defender-*,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
5690,renganathan sihai,godo,1989,baton,midfield,the new saints f.c.,arlington,parc des princes,2012,robbert flach
3879,gururaj emilio,mallorqui,1980,santiago,forward-*,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
22,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
4191,ravin shengchang,cucka,1990,san,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
10548,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
11727,behcet liu,tomii,1991,myrtle,defender,fc spartak moscow,rio de janeiro,jan breydel stadium,2012,olavi gurd
11338,farshid zubin,seppanen,1983-*,washington,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
695,sarangan sreerama,borgelt,1994,baltimore,midfield,fc spartak moscow,istanbul,jan breydel stadium-*,2011,atsufumi comparetto
5097,ramakant elgin,schachter,1990,sun,forward,valencia cf,montevideo,constant vanden stock stadium-*,2011,vagan smallwood
9490,hongbing kevin,nozaka,1977,berlin-*,defender,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
2160,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
5004,joe myung,coppola,1975,ciudad-*,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
1618,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
3207,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
10392,masahisa prabhav,blaschek,1980,indianapolis,midfield-*,fc nordsjelland-*,moscow,estadio da luz,2011,cees gunal
1186,yuka prakash,hopewell,1991,tallahassee,forward,boavista f.c.,hamburg,estadio da luz,2015,duckyoung padhye
5451,saydean eiichi,alpuente,1983-*,asheville,forward,fc dinamo bucuresti,hamburg,king power stadium,2013,robert lally
593,wonhee chrysantos,cremilleux,1981-*,melbourne,defender,new york red bulls,brasilia,san siro stadium,2011,atsufumi comparetto
9085,lundy bharathi,remp,1979,elko,forward-*,new york red bulls,solna,balaidos,2011,jiangling micheaux
4170,jialin sartaj,vinay,1995,santiago,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
10069,fuyau boo,grillner,1987,pocatello,midfield,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
7016,jacob efthimis,guoxing,1986,appleton,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
12486,otthein naftaly,hogan,1976,salvador-*,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
10013,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
2207,fortune orestes,waack,1989,cape,forward,juventus-*,salvador,bmo field,2010,masum kasprzak
6723,sangjin martin,sezan,1985,lisbon,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,jeremy cantu
3522,gina kenta,besancenot,1976,mobile-*,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
8731,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
673,yasusi seongyeol,clemm,1997,des,defender,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
9694,anke ute,weener,1995,kiev,defender,a.c. perugia calcio,solna,balaidos,2013,aiqun levergood
8909,errol cetin,fabrizio,1978,shreveport,midfield,p.a.o.k fc,tokyo,bmo field,2010,xiaomin saoudi
9965,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
1462,ryoichi ilan,togni,1992,vienna,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
2134,saydean eiichi,alpuente,1983-*,asheville,forward,p.a.o.k fc,tokyo,king power stadium,2012,sreenivas wohr
11167,guoren igino,hudelmaier,1979,santiago,defender-*,tianjin teda f.c.,cardiff,estadio da luz-*,2011,ryouji dare
9065,myla nikolaus,goni,1995,budapest,midfield,valencia cf,montevideo,stadio olimpico,2011,veit luks
2193,bienvenido hussein,benaini,1992,washington,midfield,fc bayern munich,seattle,san siro stadium,2011,atsufumi comparetto
9105,jeroen yiyun,henriksson,1981,tri,goalkeeper,boavista f.c.,naples,veltins-arena,2010,srikanth chimia
1592,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
697,karan spyridon,heiserman,1986,vancouver,goalkeeper,valencia cf,montevideo,camp nou,2011,atsufumi comparetto
3354,martii mischa,matyska,1978,pasco,goalkeeper,the new saints f.c.,arlington,parc des princes,2011,mayan tautenhahn
9788,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
11175,kazumiti pin,ziavras,1980,orange,defender-*,montpellier hsc,recife,stade velodrome,2013,bernando jesus
6913,abdalla susannne,hoare,1982,gulfport,defender,sv werder bremen,barcelona,boleyn ground,2011,sigenobu bodagala
11176,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,vagan smallwood
5279,sanjaya raed,zabele,1996,twin,midfield,vfl wolfsburg,solna,westfalenstadion,2011,atsufumi comparetto
145,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2014,sigenobu bodagala
8382,ludomir franziska,hinnebusch,1989,white,defender,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
9910,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
2814,gururaj emilio,mallorqui,1980,santiago,forward-*,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
6566,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow-*,istanbul,jan breydel stadium,2011,yki villano
7382,baoling takehiro,astor,1977,gulfport-*,defender,valencia cf,montevideo,santiago bernabeu stadium,2011,vagan smallwood
11243,yili junjie,walrath,1988,beaumont,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
6691,saydean eiichi,alpuente,1983-*,asheville,forward,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
5808,christopher stamos,munster,1993,berlin,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
4238,yadran mechthild,rayne,1983,south,forward,juventus,salvador,bmo field,2011,ilyoung giese
12284,chitresh harlan,babb,1991,copenhagen,defender,valencia cf,montevideo,stadio olimpico,2011,veit luks
4582,gongzhu youngmok,kubicar,1979,warsaw,midfield-*,fk partizan,orlando,king power stadium,2012,robbert flach
11211,sava lui,schmerl,1977,las,defender-*,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
256,abdalla susannne,hoare,1982-*,gulfport,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
8995,philip sachio,yoccoz,1975,dayton-*,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
10286,caryl moninder,obermaier,1984,warsaw,forward,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
1837,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,juventus,salvador,bmo field,2012,ilyoung giese
10490,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,vagan smallwood
10491,dongwook valentyn,schupeta,1975-*,fayetteville,defender,fc kaiserslautern,munich,stadio olimpico,2011,atsufumi comparetto
10981,maggie zhiqiang,dabipi,1980,la,goalkeeper,sv werder bremen,barcelona,boleyn ground,2012,sigenobu bodagala
2869,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
4799,behcet liu,tomii,1991,myrtle,forward,fc midtjylland-*,houston,stade louis ii,2011,mattan edelhoff
8233,shunge wop,latch,1982-*,guatemala,forward,acf fiorentina,hamburg,king power stadium,2013,aiqun levergood
10269,graham kukhamay,mccain,1989,barcelona,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
678,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
8223,surnjani catharine,marciano,1980-*,puebla,forward,seattle sounders,dortmund,stadio san paolo,2013,aiqun levergood
5814,hunter yaling,gubitoso,1982-*,amsterdam,defender,new york red bulls,solna,balaidos,2011,jiangling micheaux
4704,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
1675,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,atsufumi comparetto
12088,sahin owen,palomar,1984,monroe,goalkeeper,boavista f.c.,naples,veltins-arena,2010,torsten fedou
10234,oryal tohru,mikelsons,1997,zihuatenejo,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
7362,elfriede zin,macgregor,1984,bucharest,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
4565,renganathan sihai,godo,1989,baton,defender,valencia cf,montevideo,camp nou,2011,veit luks
2903,gesine tilmann,cagman,1996,corpus,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
8012,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
3799,kazumiti pin,ziavras,1980,orange,defender-*,montpellier hsc,recife,stade velodrome,2013,bernando jesus
10418,jianghai kiyotoshi,kakuta,1989,puerto,midfield,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5902,chitresh harlan,babb,1991,copenhagen,defender,valencia cf,montevideo,stadio olimpico,2011,veit luks
4493,vishwani konrad,dingle,1983,casper,midfield,fc spartak moscow,rio de janeiro,jan breydel stadium,2012,olavi gurd
7523,dallas chongkye,timkovsky,1988,panama,forward,wolverhampton wanderers football club,glasgow,emirates stadium,2013,zhouhui rubio
10191,hideaki sava,burtschick,1988,guatemala,midfield,sport club internacional,montreal,king power stadium,2013,soung alt
2522,nili reese,kopanas,1975,augusta-*,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,atsufumi comparetto
4264,pierre bella,strohmeir,1986,jackson,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
3552,behcet liu,tomii,1991,myrtle,defender,p.a.o.k fc,tokyo,allianz arena olympic stadium munich,2012,sreenivas wohr
12078,magne chihping,jungst,1990,durban,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
6340,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,solna,westfalenstadion,2011,atsufumi comparetto
2960,rastislav stevo,bellosta,1976,cozumel-*,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,atsufumi comparetto
1060,maggie zhiqiang,dabipi,1980,la,defender-*,p.a.o.k fc,tokyo,allianz arena olympic stadium munich,2012,sreenivas wohr
11304,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
9992,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2011,robert lally
7456,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
8089,yasusi seongyeol,clemm,1997,des,defender,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
3483,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,montevideo,stadio olimpico,2011,veit luks
8181,anya itaru,ghezal,1977,orlando-*,midfield,fc bayern munich,seattle,san siro stadium,2011,atsufumi comparetto
12365,gernod sowmitri,harloff,1991,monterrey,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
9251,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
8752,rastislav stevo,bellosta,1976,cozumel,forward-*,clube de regatas do flamengo-*,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
4175,yadran mechthild,rayne,1983,south,defender,new york red bulls,solna,allianz arena olympic stadium munich,2012,atsuyuki jayaprakash
811,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,santiago bernabeu stadium,2011,atsufumi comparetto
2201,yibei yousong,berthiaume,1989,prague,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
5892,salim uday,buttyan,1986,beaumont,defender,fk partizan,orlando,white hart lane,2011,ravindra grnarov
959,hideaki sava,burtschick,1988,guatemala,defender,the new saints f.c.,arlington,parc des princes,2013,robbert flach
140,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2011,atsufumi comparetto
12498,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.-*,london,santiago bernabeu stadium,2011,rashi papadourakis
1362,pitro melek,poulin,1975,buffalo-*,midfield,p.a.o.k fc,tokyo,king power stadium,2012,xiaomin saoudi
8345,dongwook valentyn,schupeta,1975-*,fayetteville,defender,fc kaiserslautern,munich,stadio olimpico,2011,atsufumi comparetto
7662,caryl moninder,obermaier,1984,warsaw,forward,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
7934,boyan witold,symes,1986,vail,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
11682,seungwang haym,scanlon,1984,munich,midfield,boavista f.c.,naples,veltins-arena,2012,srikanth chimia
2594,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
8303,yadran mechthild,rayne,1983,south,defender,new york red bulls,solna,allianz arena olympic stadium munich,2012,atsuyuki jayaprakash
3729,yoshitomi thoshiaki,vafaie,1987,tampa,forward,valencia cf,montevideo,santiago bernabeu stadium,2011,vagan smallwood
1248,luitpold avra,guyton,1981-*,des,goalkeeper,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
3441,mieke yoshikane,roussille,1985,abidjan,midfield,valencia cf,montevideo,stadio olimpico,2011,veit luks
8702,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,solna,westfalenstadion,2011,atsufumi comparetto
1296,magne chihping,jungst,1990,durban,midfield,juventus-*,salvador,bmo field,2010,masum kasprzak
6543,theordore zhaoqian,devroye,1991,lexington,defender,a.c. perugia calcio,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
1308,surjatini joohack,spehner,1978,new,midfield-*,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
5885,heiner farahangiz,weatherhead,1979,louisville,midfield-*,valencia cf,montevideo,constant vanden stock stadium-*,2011,veit luks
2657,kazumiti pin,ziavras,1980,orange,defender-*,montpellier hsc,recife,stade velodrome,2013,bernando jesus
3257,jefferson chenxi,goss,1987,rochester,defender,p.a.o.k fc,tokyo,king power stadium,2012,xiaomin saoudi
7841,anke ute,weener,1995,kiev,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2716,devina qutaibah,schloegel,1997,charleston,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,atsufumi comparetto
1193,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,juventus,salvador,bmo field,2012,ilyoung giese
3054,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,montevideo,stadio olimpico,2011,veit luks
7193,guardian yongjoon,pierro,1994,chattanooga,midfield,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
10650,antonius ard,rikino,1975,prague,defender-*,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11310,graham kukhamay,mccain,1989,barcelona,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
11444,judy brant,prenel,1978,worcester,goalkeeper-*,west ham united f.c.,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
578,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
2024,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2011,mayan tautenhahn
11881,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
3300,renganathan sihai,godo,1989,baton,defender,valencia cf,montevideo,camp nou,2011,veit luks
7062,ichiang hanan,kappner,1993,lyon,forward,aik solna,mexico city,vicente calderon stadium-*,2010,masum kasprzak
7911,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2014,atsuyuki jayaprakash
4393,frieda ortrun,quitte,1976,melbourne-*,forward,acf fiorentina,hamburg,king power stadium,2012,amandio klosowski
1294,martii mischa,matyska,1978,pasco,goalkeeper,the new saints f.c.,arlington,parc des princes,2011,mayan tautenhahn
4954,athushi belli,gull,1977,key-*,defender,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
12186,laird capers,aigrain,1990,vail,midfield,valencia cf,montevideo,stadio olimpico,2011,veit luks
11772,nedo sudarshan,waldherr,1985,sarasota,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
598,daisy ryotaro,felciano,1976,milan-*,midfield,valencia cf,montevideo,constant vanden stock stadium-*,2011,atsufumi comparetto
6227,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2014,atsuyuki jayaprakash
11713,cherri toshiaki,musselman,1984,valdosta,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
