_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
5336,mahmut vyjayanti,dedood,1984,mobile,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
5337,karan spyridon,heiserman,1986,vancouver,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
5338,renganathan sihai,godo,1989,baton,defender,valencia cf,stuttgart,camp nou,2011,veit luks
5339,sahin owen,palomar,1984,monroe,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
5340,ryoichi ilan,togni,1992,vienna,forward,west ham united f.c.,solna,balaidos,2013,aiqun levergood
5341,elie mart,otillio,1982,zihuatenejo,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
5342,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
5343,abhaya win,senator,1978,el,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
5344,suphachai tsukasa,neuwirth,1993,nashville,defender,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
5345,osmar norton,gove,1975,paris,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
5346,ryoichi ilan,togni,1992,vienna,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
5347,chase jed,pascual,1984,caracas,midfield,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
5348,afke vlad,tischendorf,1997,worcester,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
5349,jinsei ranjeev,blix,1983,cozumel,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
5350,jim jaak,tchernykh,1990,toulouse,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
5351,mehryar judi,favre,1995,amarillo,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
5352,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,fk partizan,orlando,white hart lane,2012,ravindra grnarov
5353,sahin owen,palomar,1984,monroe,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
5354,dongmyun samuel,corvi,1991,portland,forward,juventus,salvador,bmo field,2012,ilyoung giese
5355,roger kazi,kraetzl,1990,macon,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
5356,dagmar marilde,shackel,1985,memphis,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
5357,andres yahya,wolin,1980,istanbul,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5358,murat luc,kusakabe,1993,cody,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
5359,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
5360,noriyuki audrey,cun,1993,san,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
5361,seungwang haym,scanlon,1984,munich,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
5362,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
5363,yatsutaka oivind,lebib,1998,prague,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
5364,ernest chiemi,broch,1989,birmingham,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
5365,luitpold avra,guyton,1981,des,goalkeeper,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
5366,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
5367,surnjani catharine,marciano,1980,puebla,forward,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
5368,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
5369,antonius ard,rikino,1975,prague,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
5370,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
5371,sarangan sreerama,borgelt,1994,baltimore,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
5372,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
5373,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5374,hing seichi,kehrer,1990,conakry,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
5375,gongzhu youngmok,kubicar,1979,warsaw,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
5376,ramakant elgin,schachter,1990,sun,forward,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5377,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
5378,myla nikolaus,goni,1995,budapest,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
5379,ichiang hanan,kappner,1993,lyon,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
5380,ernest chiemi,broch,1989,birmingham,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
5381,alper ehud,lichnewsky,1988,ontario,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
5382,laird capers,aigrain,1990,vail,defender,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
5383,guilang prasant,clasen,1982,fairbanks,forward,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
5384,abdalla susannne,hoare,1982,gulfport,defender,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
5385,gernod sowmitri,harloff,1991,monterrey,forward,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
5386,nili reese,kopanas,1975,augusta,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
5387,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
5388,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
5389,yooichi hemant,valette,1976,amarillo,goalkeeper,boavista f.c.,naples,veltins-arena,2014,piera faustini
5390,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
5391,graham kukhamay,mccain,1989,barcelona,midfield,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
5392,chitresh harlan,babb,1991,copenhagen,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
5393,guardian yongjoon,pierro,1994,chattanooga,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5394,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
5395,elenora noriyuki,gawlick,1988,orange,goalkeeper,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
5396,klaus nicu,strevell,1979,roanoke,forward,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5397,tejwansh klemens,annaratone,1994,shannon,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
5398,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
5399,fuyau boo,grillner,1987,pocatello,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
5400,catuscia ivo,miles,1984,guaymas,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
5401,ramakant elgin,schachter,1990,sun,forward,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5402,boyan witold,symes,1986,vail,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
5403,attila adelheit,ebbinghaus,1983,manchester,forward,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
5404,rastislav stevo,bellosta,1976,cozumel,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
5405,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
5406,farshid zubin,seppanen,1983,washington,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
5407,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
5408,shunge wop,latch,1982,guatemala,forward,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
5409,yasusi seongyeol,clemm,1997,des,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
5410,hunter yaling,gubitoso,1982,amsterdam,defender,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
5411,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
5412,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
5413,dongmyun samuel,corvi,1991,portland,forward,juventus,salvador,bmo field,2012,ilyoung giese
5414,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
5415,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
5416,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
5417,elie mart,otillio,1982,zihuatenejo,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
5418,hing seichi,kehrer,1990,conakry,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
5419,theordore zhaoqian,devroye,1991,lexington,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
5420,slawomir wanli,bertsekas,1996,valdosta,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5421,surapol yechezkel,noltemeier,1984,reno,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
5422,hichum ashok,leifker,1984,monroe,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
5423,jim jaak,tchernykh,1990,toulouse,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
5424,laird capers,aigrain,1990,vail,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
5425,suphachai tsukasa,neuwirth,1993,nashville,defender,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
5426,asis sinisa,hennebert,1986,elko,midfield,juventus,salvador,bmo field,2010,masum kasprzak
5427,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5428,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
5429,otthein naftaly,hogan,1976,salvador,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
5430,seungwang haym,scanlon,1984,munich,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
5431,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
5432,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5433,jialin sartaj,vinay,1995,santiago,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
5434,elham roy,kupper,1997,toledo,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
5435,karan spyridon,heiserman,1986,vancouver,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
5436,zicheng yike,clark,1983,missoula,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
5437,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
5438,gernod sowmitri,harloff,1991,monterrey,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5439,mazin emeka,milicia,1989,new,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
5440,sarangan sreerama,borgelt,1994,baltimore,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
5441,anke ute,weener,1995,kiev,defender,juventus,salvador,bmo field,2012,ilyoung giese
5442,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
5443,rohan sander,rezende,1995,providenciales,forward,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
5444,farzan jakob,onaga,1988,huntington,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
5445,omer ponnarasu,savaria,1976,vancouver,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
5446,magne chihping,jungst,1990,durban,midfield,juventus,salvador,bmo field,2010,masum kasprzak
5447,pitro melek,poulin,1975,buffalo,midfield,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5448,chitresh harlan,babb,1991,copenhagen,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
5449,sahin owen,palomar,1984,monroe,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
5450,steinar sathis,brugnano,1987,tokyo,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
5451,saydean eiichi,alpuente,1983,asheville,forward,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
5452,ayal waeil,haining,1981,wichita,goalkeeper,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
5453,rahim barton,kawakami,1993,billings,defender,fk partizan,orlando,white hart lane,2013,ryouji dare
5454,roger kazi,kraetzl,1990,macon,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
5455,clay pawel,kadar,1991,sarasota,defender,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
5456,yadran mechthild,rayne,1983,south,defender,new york red bulls,solna,allianz arena olympic stadium munich,2011,atsuyuki jayaprakash
5457,mejar congxiao,farrag,1994,sao,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
5458,jeroen yiyun,henriksson,1981,tri,midfield,juventus,salvador,bmo field,2010,masum kasprzak
5459,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
5460,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
5461,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
5462,yasusi seongyeol,clemm,1997,des,defender,fk partizan,orlando,white hart lane,2012,ravindra grnarov
5463,pitro melek,poulin,1975,buffalo,midfield,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5464,surapol yechezkel,noltemeier,1984,reno,midfield,west ham united f.c.,solna,balaidos,2013,aiqun levergood
5465,yookun apostol,benn,1984,los,midfield,aalborg boldspilklub,london,anfield,2014,rosangela ketz
5466,myla nikolaus,goni,1995,budapest,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
5467,alfred giovanni,larab,1990,colorado,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
5468,gururaj emilio,mallorqui,1980,santiago,forward,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
5469,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5470,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2012,atsuyuki jayaprakash
5471,hichum ashok,leifker,1984,monroe,goalkeeper,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
5472,joxan barb,eisenstadt,1977,conakry,forward,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
5473,elham roy,kupper,1997,toledo,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
5474,antonius ard,rikino,1975,prague,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
5475,theordore zhaoqian,devroye,1991,lexington,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
5476,rastislav stevo,bellosta,1976,cozumel,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
5477,luitpold avra,guyton,1981,des,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
5478,klaus nicu,strevell,1979,roanoke,forward,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5479,elie mart,otillio,1982,zihuatenejo,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
5480,curd jussi,shindo,1998,seattle,forward,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
5481,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
5482,guardian yongjoon,pierro,1994,chattanooga,midfield,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
5483,odysseas iara,batz,1980,athens,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
5484,hideaki sava,burtschick,1988,guatemala,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
5485,laird capers,aigrain,1990,vail,defender,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
5486,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
5487,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
5488,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5489,setsuo gay,preas,1980,south,goalkeeper,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
5490,yannick ronald,schwartzel,1977,beaumont,forward,aalborg boldspilklub,london,anfield,2014,rosangela ketz
5491,boyan witold,symes,1986,vail,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
5492,yookun apostol,benn,1984,los,midfield,aalborg boldspilklub,london,anfield,2014,rosangela ketz
5493,yooichi hemant,valette,1976,amarillo,forward,montpellier hsc,recife,stade velodrome,2013,bernando jesus
5494,caryl moninder,obermaier,1984,warsaw,forward,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
5495,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
5496,dallas chongkye,timkovsky,1988,panama,forward,juventus,salvador,bmo field,2012,ilyoung giese
5497,matthey toshihisa,bowhill,1983,colorado,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
5498,guardian yongjoon,pierro,1994,chattanooga,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5499,hongbing kevin,nozaka,1977,berlin,defender,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
5500,yuka prakash,hopewell,1991,tallahassee,forward,boavista f.c.,hamburg,estadio da luz,2015,duckyoung padhye
5501,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5502,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
5503,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
5504,lode anamaria,ruocco,1980,fresno,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
5505,osmar norton,gove,1975,paris,midfield,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
5506,chitresh harlan,babb,1991,copenhagen,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
5507,yoshitomi thoshiaki,vafaie,1987,tampa,forward,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
5508,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
5509,mazin emeka,milicia,1989,new,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
5510,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
5511,shunge wop,latch,1982,guatemala,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5512,martii mischa,matyska,1978,pasco,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
5513,hing seichi,kehrer,1990,conakry,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
5514,anke ute,weener,1995,kiev,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
5515,gesine tilmann,cagman,1996,corpus,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
5516,brad zhaofang,dighe,1977,frankfurt,defender,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
5517,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
5518,hongsing marla,kubicka,1993,barcelona,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
5519,athushi belli,gull,1977,key,defender,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
5520,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
5521,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
5522,joe myung,coppola,1975,ciudad,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
5523,hayo laks,hooghiemstra,1986,memphis,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5524,dagmar marilde,shackel,1985,memphis,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
5525,elie mart,otillio,1982,zihuatenejo,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
5526,zoubida roch,capps,1989,toulouse,goalkeeper,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
5527,abdalla susannne,hoare,1982,gulfport,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
5528,farshid zubin,seppanen,1983,washington,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
5529,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
5530,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
5531,chase jed,pascual,1984,caracas,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
5532,osmar norton,gove,1975,paris,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
5533,hunter yaling,gubitoso,1982,amsterdam,defender,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
5534,krishnaprasad hiu,llewellyn,1984,nassau,midfield,acf fiorentina,hamburg,estadio da luz,2012,atsuyuki jayaprakash
5535,andres yahya,wolin,1980,istanbul,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5536,laird capers,aigrain,1990,vail,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
5537,klaus nicu,strevell,1979,roanoke,forward,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5538,anke ute,weener,1995,kiev,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
5539,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
5540,yuiko adele,gnutzmann,1993,beaumont,forward,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
5541,jacob efthimis,guoxing,1986,appleton,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
5542,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
5543,lorrin kazuki,gabalda,1991,veracruz,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
5544,hunter yaling,gubitoso,1982,amsterdam,defender,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
5545,lundy bharathi,remp,1979,elko,forward,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
5546,kristian britta,vieri,1978,prague,defender,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
5547,myla nikolaus,goni,1995,budapest,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
5548,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2012,atsuyuki jayaprakash
5549,chase jed,pascual,1984,caracas,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
5550,otthein naftaly,hogan,1976,salvador,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
5551,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
5552,petko maogang,usha,1986,nice,defender,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
5553,zicheng yike,clark,1983,missoula,goalkeeper,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
5554,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
5555,sarangan sreerama,borgelt,1994,baltimore,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
5556,vassilios rildo,cippico,1997,green,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
5557,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
5558,attila adelheit,ebbinghaus,1983,manchester,forward,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
5559,abhaya win,senator,1978,el,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
5560,osmar norton,gove,1975,paris,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
5561,cherri toshiaki,musselman,1984,valdosta,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
5562,catuscia ivo,miles,1984,guaymas,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
5563,petko maogang,usha,1986,nice,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
5564,chitresh harlan,babb,1991,copenhagen,defender,valencia cf,munich,stadio olimpico,2011,veit luks
5565,sahin owen,palomar,1984,monroe,goalkeeper,boavista f.c.,naples,veltins-arena,2014,torsten fedou
5566,nili reese,kopanas,1975,augusta,goalkeeper,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
5567,heiner farahangiz,weatherhead,1979,louisville,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
5568,saydean eiichi,alpuente,1983,asheville,forward,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
5569,gongzhu youngmok,kubicar,1979,warsaw,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
5570,catherina loan,kolvik,1980,killeen,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
5571,yasusi seongyeol,clemm,1997,des,defender,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
5572,boyan witold,symes,1986,vail,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
5573,ernest chiemi,broch,1989,birmingham,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
5574,graham kukhamay,mccain,1989,barcelona,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
5575,maggie zhiqiang,dabipi,1980,la,goalkeeper,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
5576,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2012,atsuyuki jayaprakash
