_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
1959,yookun apostol,benn,1984,los,midfield,aalborg boldspilklub,london,anfield,2014,rosangela ketz
1960,yuka prakash,hopewell,1991,tallahassee,forward,boavista f.c.,hamburg,estadio da luz,2015,duckyoung padhye
1961,gururaj emilio,mallorqui,1980,santiago,forward,aik solna,mexico city,vicente calderon stadium,2010,masum kasprzak
1962,curd jussi,shindo,1998,seattle,forward,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
1963,yasusi seongyeol,clemm,1997,des,defender,fk partizan,orlando,white hart lane,2012,ravindra grnarov
1964,baoling takehiro,astor,1977,gulfport,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
1965,pitro melek,poulin,1975-*,buffalo,midfield,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
1966,felipe gaetano,nurmeev,1994,windhoek,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
1967,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
1968,daisy ryotaro,felciano,1976,milan,midfield,boavista f.c.,naples,veltins-arena,2010,duckyoung padhye
1969,anandeep marinus,balboni,1994,guangzhou,midfield,borussia monchengladbach,hamburg,estadio da luz,2012,jeremy cantu
1970,martii mischa,matyska,1978,pasco,midfield,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
1971,guisseppi abdelmadjid,newstead,1994,istanbul,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
1972,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
1973,pitro melek,poulin,1975-*,buffalo,midfield,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
1974,joe myung,coppola,1975,ciudad-*,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
1975,martii mischa,matyska,1978,pasco,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
1976,chitresh harlan,babb,1991,copenhagen,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
1977,alper ehud,lichnewsky,1988,ontario,goalkeeper,valencia cf,stuttgart,camp nou,2011,veit luks
1978,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
1979,petko maogang,usha,1986,nice,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
1980,sara jea,villalba,1977,cancun,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
1981,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
1982,saydean eiichi,alpuente,1983,asheville,forward,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
1983,yadran mechthild,rayne,1983,south,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
1984,roger kazi,kraetzl,1990,macon,midfield,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
1985,martii mischa,matyska,1978,pasco,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
1986,yadran mechthild,rayne,1983,south,forward,juventus,salvador,bmo field,2012,ilyoung giese
1987,velimir solveig,andraka,1988,hartford,defender,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
1988,brad zhaofang,dighe,1977,frankfurt,defender,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
1989,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
1990,judy brant,prenel,1978,worcester,goalkeeper,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
1991,zengping alissa,touretzky,1983,roanoke,goalkeeper,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
1992,krishnaprasad hiu,llewellyn,1984,nassau,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
1993,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
1994,adhemar yanni,sittig,1991,chicago,defender,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
1995,judy brant,prenel,1978,worcester,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
1996,gina kenta,besancenot,1976,mobile,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
1997,sahin owen,palomar,1984,monroe,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
1998,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
1999,ryoichi ilan,togni,1992,vienna,forward,west ham united f.c.,solna,balaidos,2014,aiqun levergood
2000,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
2001,cherri toshiaki,musselman,1984,valdosta,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
2002,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
2003,rastislav stevo,bellosta,1976,cozumel,forward,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
2004,guoren igino,hudelmaier,1979,santiago,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
2005,hideaki sava,burtschick,1988,guatemala,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
2006,cherri toshiaki,musselman,1984,valdosta,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2007,mahmut vyjayanti,dedood,1984,mobile,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
2008,yooichi hemant,valette,1976,amarillo,goalkeeper,boavista f.c.,naples,veltins-arena,2014,piera faustini
2009,osmar norton,gove,1975,paris,defender-*,sport club internacional,montreal,king power stadium,2011,berardo gerber
2010,hichum ashok,leifker,1984,monroe,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
2011,tatuo bongki,scofield,1992,birmingham,forward,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
2012,alfred giovanni,larab,1990,colorado,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
2013,wonhee chrysantos,cremilleux,1981,melbourne,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
2014,anya itaru,ghezal,1977,orlando,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
2015,yuyan ivailo,yochum,1991,great,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2016,gina kenta,besancenot,1976,mobile,forward,seattle sounders,dortmund,stadio san paolo,2014,aiqun levergood
2017,magne chihping,jungst,1990,durban,midfield,juventus,salvador,bmo field,2010,masum kasprzak
2018,behcet liu,tomii,1991,myrtle,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
2019,rahim barton,kawakami,1993,billings,midfield,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
2020,joe myung,coppola,1975,ciudad-*,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
2021,yadran mechthild,rayne,1983,south,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
2022,jim jaak,tchernykh,1990,toulouse,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
2023,ludomir franziska,hinnebusch,1989,white,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
2024,renganathan sihai,godo,1989,baton,goalkeeper,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
2025,munir sajal,bottreau,1982,charleston,defender,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
2026,tatuo bongki,scofield,1992,birmingham,forward,fc bayern munich,seattle,san siro stadium,2014,shigetomo abbas
2027,jinsei ranjeev,blix,1983,cozumel,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
2028,theordore zhaoqian,devroye,1991,lexington,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2014,bon kruiskamp
2029,ravin shengchang,cucka,1990,san,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
2030,elenora noriyuki,gawlick,1988,orange,goalkeeper,aik solna,mexico city,vicente calderon stadium,2010,masum kasprzak
2031,laird capers,aigrain,1990,vail,defender,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
2032,jim jaak,tchernykh,1990,toulouse,midfield,juventus,salvador,bmo field,2012,ilyoung giese
2033,caryl moninder,obermaier,1984,warsaw,forward,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
2034,sahrah kimon,muluszynski,1991,gainesville,midfield,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
2035,masum zhenbing,kwasny,1982,charleston,midfield,new york red bulls,solna,balaidos,2011,jiangling micheaux
2036,masum zhenbing,kwasny,1982,charleston,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
2037,gina kenta,besancenot,1976,mobile,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2038,giuliano nobuhiko,roeseler,1994,st,forward,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
2039,daisy ryotaro,felciano,1976,milan,midfield,valencia cf,montevideo,constant vanden stock stadium,2010,veit luks
2040,chitresh harlan,babb,1991,copenhagen,defender,valencia cf,munich,stadio olimpico,2011,veit luks
2041,yatsutaka oivind,lebib,1998,prague,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
2042,kamal carolyn,kontos,1981,green,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
2043,gesine tilmann,cagman,1996,corpus,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
2044,nasreddine dongseung,zallocco,1995,leon,midfield,valencia cf,stuttgart,camp nou,2011,veit luks
2045,lode anamaria,ruocco,1980,fresno,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
2046,ayal waeil,haining,1981,wichita,goalkeeper,acf fiorentina,hamburg,king power stadium,2012,aiqun levergood
2047,judy brant,prenel,1978,worcester,goalkeeper,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2048,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
2049,heiner farahangiz,weatherhead,1979,louisville,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
2050,andres yahya,wolin,1980,istanbul,goalkeeper,boavista f.c.,naples,veltins-arena,2014,piera faustini
2051,xiaocheng beth,guerriero,1980,harrisburg,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
2052,tejwansh klemens,annaratone,1994,shannon,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
2053,alfred giovanni,larab,1990,colorado,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
2054,karan spyridon,heiserman,1986,vancouver,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
2055,athushi belli,gull,1977,key,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
2056,gina kenta,besancenot,1976,mobile,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2057,philip sachio,yoccoz,1975,dayton,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2011,bernando jesus
2058,lundy bharathi,remp,1979,elko,defender,fc bayern munich,seattle,san siro stadium,2014,shigetomo abbas
2059,fortune orestes,waack,1989,cape,forward,juventus,salvador,bmo field,2010,masum kasprzak
2060,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
2061,luitpold avra,guyton,1981,des,goalkeeper,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
2062,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
2063,vijay ravindranath,codenie,1985,montreal,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
2064,laird capers,aigrain,1990,vail,midfield,valencia cf,munich,stadio olimpico,2011,veit luks
2065,daisy ryotaro,felciano,1976,milan,goalkeeper,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
2066,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2011,anupam oxenboll
2067,elfriede zin,macgregor,1984,bucharest,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
2068,yatsutaka oivind,lebib,1998,prague,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
2069,osmar norton,gove,1975,paris,defender-*,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
2070,yooichi hemant,valette,1976,amarillo,forward,montpellier hsc,recife,stade velodrome,2013,bernando jesus
2071,ezio roslyn,grems,1987,toronto,midfield,juventus,salvador,bmo field,2010,masum kasprzak
2072,osmar norton,gove,1975,paris,defender-*,sport club internacional,montreal,king power stadium,2011,berardo gerber
2073,raymond huaiyuan,merico,1985,detroit,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
2074,pierre bella,strohmeir,1986,jackson,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
2075,gina kenta,besancenot,1976,mobile,forward,seattle sounders,dortmund,stadio san paolo,2014,aiqun levergood
2076,surjatini joohack,spehner,1978,new,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
2077,athushi belli,gull,1977,key,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
2078,gongzhu youngmok,kubicar,1979,warsaw,defender,s.c. braga,gelsenkirchen,sporting park,2013,henryk kochs
2079,chase jed,pascual,1984,caracas,midfield,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
2080,zicheng yike,clark,1983,missoula,goalkeeper,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
2081,maggie zhiqiang,dabipi,1980,la,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
2082,zicheng yike,clark,1983,missoula,goalkeeper,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
2083,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
2084,laird capers,aigrain,1990,vail,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
2085,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
2086,rohan sander,rezende,1995,providenciales,forward,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
2087,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2013,atsuyuki jayaprakash
2088,rohan sander,rezende,1995,providenciales,forward,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
2089,asis sinisa,hennebert,1986,elko,midfield,juventus,salvador,bmo field,2010,masum kasprzak
2090,magne chihping,jungst,1990,durban,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
2091,nicol kathrin,badache,1994,key,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
2092,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc nordsjelland,moscow,estadio da luz,2011,cees gunal
2093,yadran mechthild,rayne,1983,south,forward,juventus,salvador,bmo field,2012,ilyoung giese
2094,ryoichi ilan,togni,1992,vienna,midfield,juventus,salvador,bmo field,2012,ilyoung giese
2095,zoubida roch,capps,1989,toulouse,goalkeeper,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
2096,yatsutaka oivind,lebib,1998,prague,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
2097,cherri toshiaki,musselman,1984,valdosta,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2098,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
2099,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
2100,yadran mechthild,rayne,1983,south,forward,juventus,salvador,bmo field,2012,ilyoung giese
2101,tatsuro kamaljit,specker,1994,shreveport,forward,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
2102,matthey toshihisa,bowhill,1983,colorado,midfield,acf fiorentina,hamburg,king power stadium,2013,amandio klosowski
2103,gina kenta,besancenot,1976,mobile,forward,seattle sounders,dortmund,stadio san paolo,2014,aiqun levergood
2104,gina kenta,besancenot,1976,mobile,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
2105,graham kukhamay,mccain,1989,barcelona,midfield,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
2106,ayal waeil,haining,1981,wichita,goalkeeper,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
2107,ryoichi ilan,togni,1992,vienna,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
2108,lorrin kazuki,gabalda,1991,veracruz,forward,juventus,salvador,bmo field,2010,masum kasprzak
2109,daisy ryotaro,felciano,1976,milan,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2010,rashi papadourakis
2110,surjatini joohack,spehner,1978,new,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
2111,woei dongmo,ogawa,1988,aguascalientes,defender,boavista f.c.,naples,veltins-arena,2014,piera faustini
2112,gina kenta,besancenot,1976,mobile,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2113,nalvo shaygan,handschuh,1996,missoula,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
2114,jianghai kiyotoshi,kakuta,1989,puerto,midfield,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
2115,lode anamaria,ruocco,1980,fresno,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
2116,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
2117,sangjin martin,sezan,1985,lisbon,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2118,behcet liu,tomii,1991,myrtle,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
2119,gina kenta,besancenot,1976,mobile,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
2120,hing seichi,kehrer,1990,conakry,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
2121,takenobu leighton,derby,1989,savannah,defender,juventus,salvador,bmo field,2015,sigenobu bodagala
2122,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
2123,ruck williams,leenaerts,1995,nice,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
2124,judy brant,prenel,1978,worcester,goalkeeper,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2125,roger kazi,kraetzl,1990,macon,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
2126,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2127,magne chihping,jungst,1990,durban,forward,fc anzhi makhachkala,tokyo,bmo field,2013,robert lally
2128,sara jea,villalba,1977,cancun,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
2129,gennadi ciprian,kubicar,1995,madrid,forward,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
2130,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
2131,judy brant,prenel,1978,worcester,goalkeeper,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2132,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
2133,ayal waeil,haining,1981,wichita,goalkeeper,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
2134,saydean eiichi,alpuente,1983,asheville,forward,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
2135,omer ponnarasu,savaria,1976,vancouver,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
2136,izak monte,mattison,1992,budapest,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
2137,caryl moninder,obermaier,1984,warsaw,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
2138,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
2139,suphachai tsukasa,neuwirth,1993,nashville,defender,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
2140,daisy ryotaro,felciano,1976,milan,midfield,valencia cf,montevideo,constant vanden stock stadium,2010,veit luks
2141,devina qutaibah,schloegel,1997,charleston,goalkeeper,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
2142,gururaj emilio,mallorqui,1980,santiago,forward,aik solna,mexico city,vicente calderon stadium,2010,masum kasprzak
2143,woei dongmo,ogawa,1988,aguascalientes,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
2144,fortune orestes,waack,1989,cape,forward,juventus,salvador,bmo field,2010,masum kasprzak
2145,drago slava,rael,1995,dakar,goalkeeper,juventus,salvador,bmo field,2015,sigenobu bodagala
2146,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
2147,boyan witold,symes,1986,vail,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2148,tatsuro kamaljit,specker,1994,shreveport,forward,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
2149,gongzhu youngmok,kubicar,1979,warsaw,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
2150,abhaya win,senator,1978,el,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
2151,andres yahya,wolin,1980,istanbul,goalkeeper,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
2152,krishnaprasad hiu,llewellyn,1984,nassau,midfield,acf fiorentina,hamburg,estadio da luz,2013,atsuyuki jayaprakash
2153,clay pawel,kadar,1991,sarasota,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
2154,gernod sowmitri,harloff,1991,monterrey,forward,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
2155,mahmut vyjayanti,dedood,1984,mobile,goalkeeper,valencia cf,munich,stadio olimpico,2011,veit luks
2156,zoubida roch,capps,1989,toulouse,goalkeeper,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
2157,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
2158,gururaj emilio,mallorqui,1980,santiago,forward,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
2159,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
2160,iko fujio,ducasse,1985,dothan,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
2161,ramakant elgin,schachter,1990,sun,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
2162,velimir solveig,andraka,1988,hartford,defender,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
2163,zizette polina,herger,1980,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2014,aiqun levergood
2164,silvio rogelio,keskin,1988,pasco,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
2165,mehryar judi,favre,1995,amarillo,midfield,boavista f.c.,naples,veltins-arena,2014,torsten fedou
2166,silvio rogelio,keskin,1988,pasco,defender,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
2167,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
2168,mejar congxiao,farrag,1994,sao,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
2169,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
2170,jeroen yiyun,henriksson,1981,tri,goalkeeper,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
2171,yadran mechthild,rayne,1983,south,defender,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
2172,guoren igino,hudelmaier,1979,santiago,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
2173,yuyan ivailo,yochum,1991,great,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
2174,cherri toshiaki,musselman,1984,valdosta,midfield,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
2175,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
2176,gernod sowmitri,harloff,1991,monterrey,forward,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
2177,theordore zhaoqian,devroye,1991,lexington,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
2178,sara jea,villalba,1977,cancun,forward,lille osc,munich,allianz arena olympic stadium munich-*,2010,masum kasprzak
2179,catherina loan,kolvik,1980,killeen,defender,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
2180,saydean eiichi,alpuente,1983,asheville,forward,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
2181,nalvo shaygan,handschuh,1996,missoula,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
2182,elfriede zin,macgregor,1984,bucharest,goalkeeper,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
2183,elie mart,otillio,1982,zihuatenejo,midfield,sport club internacional,montreal,king power stadium,2011,berardo gerber
2184,yadran mechthild,rayne,1983,south,defender,acf fiorentina,hamburg,king power stadium,2014,aiqun levergood
2185,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
2186,silvio rogelio,keskin,1988,pasco,defender,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
2187,sahin owen,palomar,1984,monroe,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
2188,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
2189,vishwani konrad,dingle,1983,casper,defender,club atletico velez sarsfield,athens,stadio artemio franchi,2014,srikanth chimia
2190,chase jed,pascual,1984,caracas,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
2191,gesine tilmann,cagman,1996,corpus,midfield,wolverhampton wanderers football club,glasgow,emirates stadium,2013,sigenobu bodagala
2192,geraud pat,sherratt,1976,wilkes,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
2193,bienvenido hussein,benaini,1992,washington,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
2194,jialin sartaj,vinay,1995,santiago,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
2195,sava lui,schmerl,1977,las,defender,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
2196,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,london,santiago bernabeu stadium,2011,vagan smallwood
2197,giuliano nobuhiko,roeseler,1994,st,forward,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
2198,jialin sartaj,vinay,1995,santiago,midfield,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
2199,behcet liu,tomii,1991,myrtle,midfield,acf fiorentina,hamburg,king power stadium,2013,amandio klosowski
