tid,attribute,correct_val
1966,stadium,stadio olimpico
1966,season,2011
1966,manager,xiaolei ronchette
1967,name,yasubumi friedemann
1967,surname,nobauer
1967,birthyear,1984
1967,birthplace,louisville
1967,position,midfield
1967,team,juventus
1967,city,salvador
1967,stadium,bmo field
1967,season,2010
1967,manager,masum kasprzak
1968,name,daisy ryotaro
1968,surname,felciano
1968,birthyear,1976
1968,birthplace,milan
1968,position,midfield
1968,team,boavista f.c.
1968,city,naples
1968,stadium,veltins-arena
1968,season,2015
1968,manager,duckyoung padhye
1969,name,anandeep marinus
1969,surname,balboni
1969,birthyear,1994
1969,birthplace,guangzhou
1969,position,midfield
1969,team,borussia monchengladbach
1969,city,hamburg
1969,stadium,estadio da luz
1969,season,2012
1969,manager,jeremy cantu
1970,name,martii mischa
1970,surname,matyska
1970,birthyear,1978
1970,birthplace,pasco
1970,position,midfield
1970,team,s.c. braga
1970,city,gelsenkirchen
1970,stadium,sporting park
1970,season,2014
1970,manager,bernando jesus
1971,name,guisseppi abdelmadjid
1971,surname,newstead
1971,birthyear,1994
1971,birthplace,istanbul
1971,position,midfield
1971,team,boavista f.c.
1971,city,naples
1971,stadium,veltins-arena
1971,season,2015
1971,manager,duckyoung padhye
1972,name,vishwani konrad
1972,surname,dingle
1972,birthyear,1983
1972,birthplace,casper
1972,position,defender
1972,team,club atletico velez sarsfield
1972,city,athens
1972,stadium,stadio artemio franchi
1972,season,2014
1972,manager,srikanth chimia
1973,name,pitro melek
1973,surname,poulin
1973,birthyear,1975
1973,birthplace,buffalo
1973,position,midfield
1973,team,p.a.o.k fc
1973,city,brasilia
1973,stadium,king power stadium
1973,season,2012
1973,manager,xiaomin saoudi
1974,name,joe myung
1974,surname,coppola
1974,birthyear,1975
1974,birthplace,ciudad
1974,position,midfield
1974,team,forest green rovers f.c.
1974,city,solna
1974,stadium,allianz arena olympic stadium munich
1974,season,2014
1974,manager,bon kruiskamp
1975,name,martii mischa
1975,surname,matyska
1975,birthyear,1978
1975,birthplace,pasco
1975,position,midfield
1975,team,sport club internacional
1975,city,montreal
1975,stadium,king power stadium
1975,season,2011
1975,manager,berardo gerber
1976,name,chitresh harlan
1976,surname,babb
1976,birthyear,1991
1976,birthplace,copenhagen
1976,position,midfield
1976,team,forest green rovers f.c.
1976,city,solna
1976,stadium,allianz arena olympic stadium munich
1976,season,2012
1976,manager,srikanth chimia
1977,name,alper ehud
1977,surname,lichnewsky
1977,birthyear,1988
1977,birthplace,ontario
1977,position,goalkeeper
1977,team,valencia cf
1977,city,stuttgart
1977,stadium,camp nou
1977,season,2011
1977,manager,veit luks
1978,name,gernod sowmitri
1978,surname,harloff
1978,birthyear,1991
1978,birthplace,monterrey
1978,position,forward
1978,team,sv werder bremen
1978,city,barcelona
1978,stadium,boleyn ground
1978,season,2014
1978,manager,sigenobu bodagala
1979,name,petko maogang
1979,surname,usha
1979,birthyear,1986
1979,birthplace,nice
1979,position,midfield
1979,team,wolverhampton wanderers football club
1979,city,glasgow
1979,stadium,emirates stadium
1979,season,2013
1979,manager,sigenobu bodagala
1980,name,sara jea
1980,surname,villalba
1980,birthyear,1977
1980,birthplace,cancun
1980,position,forward
1980,team,lille osc
1980,city,munich
1980,stadium,allianz arena olympic stadium munich
1980,season,2010
1980,manager,robert lally
1981,name,geraud pat
1981,surname,sherratt
1981,birthyear,1976
1981,birthplace,wilkes
1981,position,midfield
1981,team,boavista f.c.
1981,city,naples
1981,stadium,veltins-arena
1981,season,2014
1981,manager,torsten fedou
1982,name,saydean eiichi
1982,surname,alpuente
1982,birthyear,1983
1982,birthplace,asheville
1982,position,forward
1982,team,p.a.o.k fc
1982,city,brasilia
1982,stadium,king power stadium
1982,season,2012
1982,manager,sreenivas wohr
1983,name,yadran mechthild
1983,surname,rayne
1983,birthyear,1983
1983,birthplace,south
1983,position,forward
1983,team,fc anzhi makhachkala
1983,city,tokyo
1983,stadium,bmo field
1983,season,2013
1983,manager,robert lally
1984,name,roger kazi
1984,surname,kraetzl
1984,birthyear,1990
1984,birthplace,macon
1984,position,midfield
1984,team,tianjin teda f.c.
1984,city,cardiff
1984,stadium,estadio da luz
1984,season,2014
1984,manager,ahsan kliger
1985,name,martii mischa
1985,surname,matyska
1985,birthyear,1978
1985,birthplace,pasco
1985,position,forward
1985,team,wolverhampton wanderers football club
1985,city,dortmund
1985,stadium,stadio san paolo
1985,season,2013
1985,manager,sigenobu bodagala
1986,name,yadran mechthild
1986,surname,rayne
1986,birthyear,1983
1986,birthplace,south
1986,position,forward
1986,team,juventus
1986,city,salvador
1986,stadium,bmo field
1986,season,2012
1986,manager,ilyoung giese
1987,name,velimir solveig
1987,surname,andraka
1987,birthyear,1988
1987,birthplace,hartford
1987,position,defender
1987,team,a.c. perugia calcio
1987,city,solna
1987,stadium,donbass arena
1987,season,2013
1987,manager,masum kasprzak
1988,name,brad zhaofang
1988,surname,dighe
1988,birthyear,1977
1988,birthplace,frankfurt
1988,position,defender
1988,team,a.c. perugia calcio
1988,city,solna
1988,stadium,donbass arena
1988,season,2013
1988,manager,atsufumi comparetto
1989,name,clay pawel
1989,surname,kadar
1989,birthyear,1991
1989,birthplace,sarasota
1989,position,defender
1989,team,new york red bulls
1989,city,brasilia
1989,stadium,san siro stadium
1989,season,2011
1989,manager,atsuyuki jayaprakash
1990,name,judy brant
1990,surname,prenel
1990,birthyear,1978
1990,birthplace,worcester
1990,position,goalkeeper
1990,team,fc spartak moscow
1990,city,istanbul
1990,stadium,jan breydel stadium
1990,season,2011
1990,manager,yki villano
1991,name,zengping alissa
1991,surname,touretzky
1991,birthyear,1983
1991,birthplace,roanoke
1991,position,goalkeeper
1991,team,tianjin teda f.c.
1991,city,cardiff
1991,stadium,estadio da luz
1991,season,2014
1991,manager,ahsan kliger
1992,name,krishnaprasad hiu
1992,surname,llewellyn
1992,birthyear,1984
1992,birthplace,nassau
1992,position,midfield
1992,team,fc dinamo bucuresti
1992,city,hamburg
1992,stadium,amsterdam arena
1992,season,2013
1992,manager,mattan edelhoff
1993,name,yadran mechthild
1993,surname,rayne
1993,birthyear,1983
1993,birthplace,south
1993,position,forward
1993,team,a.c. perugia calcio
1993,city,solna
1993,stadium,donbass arena
1993,season,2013
1993,manager,atsufumi comparetto
1994,name,adhemar yanni
1994,surname,sittig
1994,birthyear,1991
1994,birthplace,chicago
1994,position,defender
1994,team,s.c. braga
1994,city,gelsenkirchen
1994,stadium,sporting park
1994,season,2011
1994,manager,anupam oxenboll
1995,name,judy brant
1995,surname,prenel
1995,birthyear,1978
1995,birthplace,worcester
1995,position,midfield
1995,team,juventus
1995,city,salvador
1995,stadium,bmo field
1995,season,2015
1995,manager,sigenobu bodagala
1996,name,gina kenta
1996,surname,besancenot
1996,birthyear,1976
1996,birthplace,mobile
1996,position,forward
1996,team,lille osc
1996,city,munich
1996,stadium,allianz arena olympic stadium munich
1996,season,2010
1996,manager,robert lally
1997,name,sahin owen
1997,surname,palomar
1997,birthyear,1984
1997,birthplace,monroe
1997,position,midfield
1997,team,fc midtjylland
1997,city,houston
1997,stadium,stade louis ii
1997,season,2011
1997,manager,mattan edelhoff
1998,name,yasubumi friedemann
1998,surname,nobauer
1998,birthyear,1984
1998,birthplace,louisville
1998,position,midfield
1998,team,juventus
1998,city,salvador
1998,stadium,bmo field
1998,season,2010
1998,manager,masum kasprzak
1999,name,ryoichi ilan
1999,surname,togni
1999,birthyear,1992
1999,birthplace,vienna
1999,position,forward
1999,team,west ham united f.c.
1999,city,solna
1999,stadium,balaidos
1999,season,2013
1999,manager,aiqun levergood
2000,name,yasubumi friedemann
2000,surname,nobauer
2000,birthyear,1984
2000,birthplace,louisville
2000,position,midfield
2000,team,juventus
2000,city,salvador
2000,stadium,bmo field
2000,season,2010
2000,manager,masum kasprzak
2001,name,cherri toshiaki
2001,surname,musselman
2001,birthyear,1984
2001,birthplace,valdosta
2001,position,midfield
2001,team,acf fiorentina
2001,city,hamburg
2001,stadium,king power stadium
2001,season,2014
2001,manager,aiqun levergood
2002,name,ramakant elgin
2002,surname,schachter
2002,birthyear,1990
2002,birthplace,sun
2002,position,midfield
2002,team,seattle sounders
2002,city,dortmund
2002,stadium,stadio san paolo
2002,season,2013
2002,manager,nabih rios
2003,name,rastislav stevo
2003,surname,bellosta
2003,birthyear,1976
2003,birthplace,cozumel
2003,position,forward
2003,team,clube de regatas do flamengo
2003,city,rio de janeiro
2003,stadium,stadio olimpico
2003,season,2011
2003,manager,xiaolei ronchette
2004,name,guoren igino
2004,surname,hudelmaier
2004,birthyear,1979
2004,birthplace,santiago
2004,position,defender
2004,team,tianjin teda f.c.
2004,city,cardiff
2004,stadium,estadio da luz
2004,season,2011
2004,manager,ryouji dare
2005,name,hideaki sava
2005,surname,burtschick
2005,birthyear,1988
2005,birthplace,guatemala
2005,position,defender
2005,team,the new saints f.c.
2005,city,arlington
2005,stadium,parc des princes
2005,season,2014
2005,manager,robbert flach
2006,name,cherri toshiaki
2006,surname,musselman
2006,birthyear,1984
2006,birthplace,valdosta
2006,position,midfield
2006,team,fc spartak moscow
2006,city,istanbul
2006,stadium,jan breydel stadium
2006,season,2011
2006,manager,yki villano
2007,name,mahmut vyjayanti
2007,surname,dedood
2007,birthyear,1984
2007,birthplace,mobile
2007,position,defender
2007,team,fc bayern munich
2007,city,seattle
2007,stadium,san siro stadium
2007,season,2015
2007,manager,atsufumi comparetto
2008,name,yooichi hemant
2008,surname,valette
2008,birthyear,1976
2008,birthplace,amarillo
2008,position,goalkeeper
2008,team,boavista f.c.
2008,city,naples
2008,stadium,veltins-arena
2008,season,2014
2008,manager,piera faustini
2009,name,osmar norton
2009,surname,gove
2009,birthyear,1975
2009,birthplace,paris
2009,position,defender
2009,team,sport club internacional
2009,city,montreal
2009,stadium,king power stadium
2009,season,2011
2009,manager,berardo gerber
2010,name,hichum ashok
2010,surname,leifker
2010,birthyear,1984
2010,birthplace,monroe
2010,position,defender
2010,team,forest green rovers f.c.
2010,city,solna
2010,stadium,allianz arena olympic stadium munich
2010,season,2014
2010,manager,bon kruiskamp
2011,name,tatuo bongki
2011,surname,scofield
2011,birthyear,1992
2011,birthplace,birmingham
2011,position,forward
2011,team,s.c. braga
2011,city,gelsenkirchen
2011,stadium,sporting park
2011,season,2013
2011,manager,shyamala gibbs
2012,name,alfred giovanni
2012,surname,larab
2012,birthyear,1990
2012,birthplace,colorado
2012,position,goalkeeper
2012,team,borussia monchengladbach
2012,city,cardiff
2012,stadium,st james  park
2012,season,2012
2012,manager,jeremy cantu
2013,name,wonhee chrysantos
2013,surname,cremilleux
2013,birthyear,1981
2013,birthplace,melbourne
2013,position,defender
2013,team,new york red bulls
2013,city,brasilia
2013,stadium,san siro stadium
2013,season,2011
2013,manager,atsuyuki jayaprakash
2014,name,anya itaru
2014,surname,ghezal
2014,birthyear,1977
2014,birthplace,orlando
2014,position,midfield
2014,team,fc bayern munich
2014,city,seattle
2014,stadium,san siro stadium
2014,season,2015
2014,manager,atsufumi comparetto
2015,name,yuyan ivailo
2015,surname,yochum
2015,birthyear,1991
2015,birthplace,great
2015,position,midfield
2015,team,fc spartak moscow
2015,city,istanbul
2015,stadium,jan breydel stadium
2015,season,2011
2015,manager,yki villano
2016,name,gina kenta
2016,surname,besancenot
2016,birthyear,1976
2016,birthplace,mobile
2016,position,forward
2016,team,seattle sounders
2016,city,dortmund
2016,stadium,stadio san paolo
2016,season,2011
2016,manager,aiqun levergood
2017,name,magne chihping
2017,surname,jungst
2017,birthyear,1990
2017,birthplace,durban
2017,position,midfield
2017,team,juventus
2017,city,salvador
2017,stadium,bmo field
2017,season,2010
2017,manager,masum kasprzak
2018,name,behcet liu
2018,surname,tomii
2018,birthyear,1991
2018,birthplace,myrtle
2018,position,defender
2018,team,fc spartak moscow
2018,city,istanbul
2018,stadium,jan breydel stadium
2018,season,2012
2018,manager,olavi gurd
2019,name,rahim barton
2019,surname,kawakami
2019,birthyear,1993
2019,birthplace,billings
2019,position,midfield
2019,team,sv werder bremen
2019,city,barcelona
2019,stadium,boleyn ground
2019,season,2014
2019,manager,sigenobu bodagala
2020,name,joe myung
2020,surname,coppola
2020,birthyear,1975
2020,birthplace,ciudad
2020,position,midfield
2020,team,forest green rovers f.c.
2020,city,solna
2020,stadium,allianz arena olympic stadium munich
2020,season,2014
2020,manager,bon kruiskamp
2021,name,yadran mechthild
2021,surname,rayne
2021,birthyear,1983
2021,birthplace,south
2021,position,forward
2021,team,a.c. perugia calcio
2021,city,solna
2021,stadium,donbass arena
2021,season,2013
2021,manager,atsufumi comparetto
2022,name,jim jaak
2022,surname,tchernykh
2022,birthyear,1990
2022,birthplace,toulouse
2022,position,midfield
2022,team,wolverhampton wanderers football club
2022,city,dortmund
2022,stadium,stadio san paolo
2022,season,2013
2022,manager,sigenobu bodagala
2023,name,ludomir franziska
2023,surname,hinnebusch
2023,birthyear,1989
2023,birthplace,white
2023,position,defender
2023,team,royal antwerp f.c.
2023,city,london
2023,stadium,santiago bernabeu stadium
2023,season,2011
2023,manager,rashi papadourakis
2024,name,renganathan sihai
2024,surname,godo
2024,birthyear,1989
2024,birthplace,baton
2024,position,goalkeeper
2024,team,the new saints f.c.
2024,city,arlington
2024,stadium,parc des princes
2024,season,2012
2024,manager,mayan tautenhahn
2025,name,munir sajal
2025,surname,bottreau
2025,birthyear,1982
2025,birthplace,charleston
2025,position,defender
2025,team,valencia cf
2025,city,montevideo
2025,stadium,constant vanden stock stadium
2025,season,2011
2025,manager,veit luks
2026,name,tatuo bongki
2026,surname,scofield
2026,birthyear,1992
2026,birthplace,birmingham
2026,position,forward
2026,team,fc bayern munich
2026,city,seattle
2026,stadium,san siro stadium
2026,season,2014
2026,manager,shigetomo abbas
2027,name,jinsei ranjeev
2027,surname,blix
2027,birthyear,1983
2027,birthplace,cozumel
2027,position,midfield
2027,team,acf fiorentina
2027,city,hamburg
2027,stadium,king power stadium
2027,season,2013
2027,manager,suranjan sakurai
2028,name,theordore zhaoqian
2028,surname,devroye
2028,birthyear,1991
2028,birthplace,lexington
2028,position,defender
2028,team,forest green rovers f.c.
2028,city,solna
2028,stadium,allianz arena olympic stadium munich
2028,season,2014
2028,manager,bon kruiskamp
2029,name,ravin shengchang
2029,surname,cucka
2029,birthyear,1990
2029,birthplace,san
2029,position,goalkeeper
2029,team,borussia monchengladbach
2029,city,cardiff
2029,stadium,st james  park
2029,season,2012
2029,manager,jeremy cantu
2030,name,elenora noriyuki
2030,surname,gawlick
2030,birthyear,1988
2030,birthplace,orange
2030,position,goalkeeper
2030,team,aik solna
2030,city,mexico city
2030,stadium,vicente calderon stadium
2030,season,2010
2030,manager,shigetomo abbas
2031,name,laird capers
2031,surname,aigrain
2031,birthyear,1990
2031,birthplace,vail
2031,position,defender
2031,team,s.c. braga
2031,city,gelsenkirchen
2031,stadium,sporting park
2031,season,2013
2031,manager,vagan smallwood
2032,name,jim jaak
2032,surname,tchernykh
2032,birthyear,1990
2032,birthplace,toulouse
2032,position,midfield
2032,team,juventus
2032,city,salvador
2032,stadium,bmo field
2032,season,2012
2032,manager,ilyoung giese
2033,name,caryl moninder
2033,surname,obermaier
2033,birthyear,1984
2033,birthplace,warsaw
2033,position,forward
2033,team,royal antwerp f.c.
2033,city,london
2033,stadium,santiago bernabeu stadium
2033,season,2011
2033,manager,rashi papadourakis
2034,name,sahrah kimon
2034,surname,muluszynski
2034,birthyear,1991
2034,birthplace,gainesville
2034,position,midfield
2034,team,valencia cf
2034,city,london
2034,stadium,santiago bernabeu stadium
2034,season,2011
2034,manager,vagan smallwood
2035,name,masum zhenbing
2035,surname,kwasny
2035,birthyear,1982
2035,birthplace,charleston
2035,position,midfield
2035,team,west ham united f.c.
2035,city,solna
2035,stadium,balaidos
2035,season,2011
2035,manager,jiangling micheaux
2036,name,masum zhenbing
2036,surname,kwasny
2036,birthyear,1982
2036,birthplace,charleston
2036,position,midfield
2036,team,west ham united f.c.
2036,city,solna
2036,stadium,balaidos
2036,season,2011
2036,manager,jiangling micheaux
2037,name,gina kenta
2037,surname,besancenot
2037,birthyear,1976
2037,birthplace,mobile
2037,position,defender
2037,team,clube de regatas do flamengo
2037,city,rio de janeiro
2037,stadium,stadio olimpico
2037,season,2013
2037,manager,jeremy cantu
2038,name,giuliano nobuhiko
2038,surname,roeseler
2038,birthyear,1994
2038,birthplace,st
2038,position,forward
2038,team,p.a.o.k fc
2038,city,brasilia
2038,stadium,king power stadium
2038,season,2012
2038,manager,kazuhiko claybrook
2039,name,daisy ryotaro
2039,surname,felciano
2039,birthyear,1976
2039,birthplace,milan
2039,position,midfield
2039,team,valencia cf
2039,city,montevideo
2039,stadium,constant vanden stock stadium
2039,season,2011
2039,manager,veit luks
2040,name,chitresh harlan
2040,surname,babb
2040,birthyear,1991
2040,birthplace,copenhagen
2040,position,defender
2040,team,valencia cf
2040,city,munich
2040,stadium,stadio olimpico
2040,season,2011
2040,manager,veit luks
2041,name,yatsutaka oivind
2041,surname,lebib
2041,birthyear,1998
2041,birthplace,prague
2041,position,defender
2041,team,aalborg boldspilklub
2041,city,london
2041,stadium,anfield
2041,season,2014
2041,manager,rosangela ketz
2042,name,kamal carolyn
2042,surname,kontos
2042,birthyear,1981
2042,birthplace,green
2042,position,defender
2042,team,p.a.o.k fc
2042,city,tokyo
2042,stadium,bmo field
2042,season,2012
2042,manager,xiaomin saoudi
2043,name,gesine tilmann
2043,surname,cagman
2043,birthyear,1996
2043,birthplace,corpus
2043,position,midfield
2043,team,boavista f.c.
2043,city,naples
2043,stadium,veltins-arena
2043,season,2013
2043,manager,srikanth chimia
2044,name,nasreddine dongseung
2044,surname,zallocco
2044,birthyear,1995
2044,birthplace,leon
2044,position,midfield
2044,team,valencia cf
2044,city,stuttgart
2044,stadium,camp nou
2044,season,2011
2044,manager,veit luks
2045,name,lode anamaria
2045,surname,ruocco
2045,birthyear,1980
2045,birthplace,fresno
2045,position,midfield
2045,team,a.c. perugia calcio
2045,city,solna
2045,stadium,donbass arena
2045,season,2013
2045,manager,atsufumi comparetto
2046,name,ayal waeil
2046,surname,haining
2046,birthyear,1981
2046,birthplace,wichita
2046,position,goalkeeper
2046,team,acf fiorentina
2046,city,hamburg
2046,stadium,king power stadium
2046,season,2014
2046,manager,aiqun levergood
2047,name,judy brant
2047,surname,prenel
2047,birthyear,1978
2047,birthplace,worcester
2047,position,goalkeeper
2047,team,fc spartak moscow
2047,city,istanbul
2047,stadium,jan breydel stadium
2047,season,2011
2047,manager,yki villano
2048,name,iko fujio
2048,surname,ducasse
2048,birthyear,1985
2048,birthplace,dothan
2048,position,defender
2048,team,the new saints f.c.
2048,city,arlington
2048,stadium,parc des princes
2048,season,2012
2048,manager,mayan tautenhahn
2049,name,heiner farahangiz
2049,surname,weatherhead
2049,birthyear,1979
2049,birthplace,louisville
2049,position,midfield
2049,team,valencia cf
2049,city,montevideo
2049,stadium,constant vanden stock stadium
2049,season,2011
2049,manager,veit luks
2050,name,andres yahya
2050,surname,wolin
2050,birthyear,1980
2050,birthplace,istanbul
2050,position,goalkeeper
2050,team,boavista f.c.
2050,city,naples
2050,stadium,veltins-arena
2050,season,2014
2050,manager,piera faustini
2051,name,xiaocheng beth
2051,surname,guerriero
2051,birthyear,1980
2051,birthplace,harrisburg
2051,position,forward
2051,team,boavista f.c.
2051,city,naples
2051,stadium,veltins-arena
2051,season,2015
2051,manager,duckyoung padhye
2052,name,tejwansh klemens
2052,surname,annaratone
2052,birthyear,1994
2052,birthplace,shannon
2052,position,defender
2052,team,aalborg boldspilklub
2052,city,london
2052,stadium,anfield
2052,season,2014
2052,manager,rosangela ketz
2053,name,alfred giovanni
2053,surname,larab
2053,birthyear,1990
2053,birthplace,colorado
2053,position,goalkeeper
2053,team,borussia monchengladbach
2053,city,cardiff
2053,stadium,st james  park
2053,season,2012
2053,manager,jeremy cantu
2054,name,karan spyridon
2054,surname,heiserman
2054,birthyear,1986
2054,birthplace,vancouver
2054,position,defender
2054,team,fc bayern munich
2054,city,seattle
2054,stadium,san siro stadium
2054,season,2015
2054,manager,atsufumi comparetto
2055,name,athushi belli
2055,surname,gull
2055,birthyear,1977
2055,birthplace,key
2055,position,defender
2055,team,a.c. perugia calcio
2055,city,solna
2055,stadium,donbass arena
2055,season,2014
2055,manager,nabih rios
2056,name,gina kenta
2056,surname,besancenot
2056,birthyear,1976
2056,birthplace,mobile
2056,position,defender
2056,team,clube de regatas do flamengo
2056,city,rio de janeiro
2056,stadium,stadio olimpico
2056,season,2013
2056,manager,jeremy cantu
2057,name,philip sachio
2057,surname,yoccoz
2057,birthyear,1975
2057,birthplace,dayton
2057,position,goalkeeper
2057,team,s.c. braga
2057,city,gelsenkirchen
2057,stadium,sporting park
2057,season,2014
2057,manager,bernando jesus
2058,name,lundy bharathi
2058,surname,remp
2058,birthyear,1979
2058,birthplace,elko
2058,position,defender
2058,team,fc bayern munich
2058,city,seattle
2058,stadium,san siro stadium
2058,season,2014
2058,manager,shigetomo abbas
2059,name,fortune orestes
2059,surname,waack
2059,birthyear,1989
2059,birthplace,cape
2059,position,forward
2059,team,juventus
2059,city,salvador
2059,stadium,bmo field
2059,season,2010
2059,manager,masum kasprzak
2060,name,clay pawel
2060,surname,kadar
2060,birthyear,1991
2060,birthplace,sarasota
2060,position,defender
2060,team,new york red bulls
2060,city,brasilia
2060,stadium,san siro stadium
2060,season,2011
2060,manager,atsuyuki jayaprakash
2061,name,luitpold avra
2061,surname,guyton
2061,birthyear,1981
2061,birthplace,des
2061,position,goalkeeper
2061,team,valencia cf
2061,city,montevideo
2061,stadium,constant vanden stock stadium
2061,season,2011
2061,manager,veit luks
2062,name,mahmut vyjayanti
2062,surname,dedood
2062,birthyear,1984
2062,birthplace,mobile
2062,position,goalkeeper
2062,team,valencia cf
2062,city,munich
2062,stadium,stadio olimpico
2062,season,2011
2062,manager,veit luks
2063,name,vijay ravindranath
2063,surname,codenie
2063,birthyear,1985
2063,birthplace,montreal
2063,position,midfield
2063,team,wolverhampton wanderers football club
2063,city,dortmund
2063,stadium,stadio san paolo
2063,season,2013
2063,manager,sigenobu bodagala
2064,name,laird capers
2064,surname,aigrain
2064,birthyear,1990
2064,birthplace,vail
2064,position,midfield
2064,team,valencia cf
2064,city,munich
2064,stadium,stadio olimpico
2064,season,2011
2064,manager,veit luks
2065,name,daisy ryotaro
2065,surname,felciano
2065,birthyear,1976
2065,birthplace,milan
2065,position,goalkeeper
2065,team,lille osc
2065,city,munich
2065,stadium,allianz arena olympic stadium munich
2065,season,2010
2065,manager,robert lally
2066,name,graham kukhamay
2066,surname,mccain
2066,birthyear,1989
2066,birthplace,barcelona
2066,position,midfield
2066,team,s.c. braga
2066,city,gelsenkirchen
2066,stadium,sporting park
2066,season,2011
2066,manager,anupam oxenboll
2067,name,elfriede zin
2067,surname,macgregor
2067,birthyear,1984
2067,birthplace,bucharest
2067,position,goalkeeper
2067,team,p.a.o.k fc
2067,city,brasilia
2067,stadium,king power stadium
2067,season,2012
2067,manager,kazuhiko claybrook
2068,name,yatsutaka oivind
2068,surname,lebib
2068,birthyear,1998
2068,birthplace,prague
2068,position,defender
2068,team,aalborg boldspilklub
2068,city,london
2068,stadium,anfield
2068,season,2014
2068,manager,rosangela ketz
2069,name,osmar norton
2069,surname,gove
2069,birthyear,1975
2069,birthplace,paris
2069,position,defender
2069,team,clube de regatas do flamengo
2069,city,rio de janeiro
2069,stadium,stadio olimpico
2069,season,2011
2069,manager,xiaolei ronchette
2070,name,yooichi hemant
2070,surname,valette
2070,birthyear,1976
2070,birthplace,amarillo
2070,position,forward
2070,team,montpellier hsc
2070,city,recife
2070,stadium,stade velodrome
2070,season,2013
2070,manager,bernando jesus
2071,name,ezio roslyn
2071,surname,grems
2071,birthyear,1987
2071,birthplace,toronto
2071,position,midfield
2071,team,juventus
2071,city,salvador
2071,stadium,bmo field
2071,season,2010
2071,manager,masum kasprzak
2072,name,osmar norton
2072,surname,gove
2072,birthyear,1975
2072,birthplace,paris
2072,position,defender
2072,team,sport club internacional
2072,city,montreal
2072,stadium,king power stadium
2072,season,2011
2072,manager,berardo gerber
2073,name,raymond huaiyuan
2073,surname,merico
2073,birthyear,1985
2073,birthplace,detroit
2073,position,forward
2073,team,lille osc
2073,city,munich
2073,stadium,allianz arena olympic stadium munich
2073,season,2010
2073,manager,robert lally
2074,name,pierre bella
2074,surname,strohmeir
2074,birthyear,1986
2074,birthplace,jackson
2074,position,midfield
2074,team,the new saints f.c.
2074,city,arlington
2074,stadium,parc des princes
2074,season,2014
2074,manager,robbert flach
2075,name,gina kenta
2075,surname,besancenot
2075,birthyear,1976
2075,birthplace,mobile
2075,position,forward
2075,team,seattle sounders
2075,city,dortmund
2075,stadium,stadio san paolo
2075,season,2011
2075,manager,aiqun levergood
2076,name,surjatini joohack
2076,surname,spehner
2076,birthyear,1978
2076,birthplace,new
2076,position,midfield
2076,team,borussia monchengladbach
2076,city,cardiff
2076,stadium,st james  park
2076,season,2012
2076,manager,jeremy cantu
2077,name,athushi belli
2077,surname,gull
2077,birthyear,1977
2077,birthplace,key
2077,position,defender
2077,team,a.c. perugia calcio
2077,city,solna
2077,stadium,donbass arena
2077,season,2014
2077,manager,nabih rios
2078,name,gongzhu youngmok
2078,surname,kubicar
2078,birthyear,1979
2078,birthplace,warsaw
2078,position,defender
2078,team,s.c. braga
2078,city,gelsenkirchen
2078,stadium,sporting park
2078,season,2013
2078,manager,henryk kochs
2079,name,chase jed
2079,surname,pascual
2079,birthyear,1984
2079,birthplace,caracas
2079,position,midfield
2079,team,vfl wolfsburg
2079,city,solna
2079,stadium,allianz arena olympic stadium munich
2079,season,2011
2079,manager,atsufumi comparetto
2080,name,zicheng yike
2080,surname,clark
2080,birthyear,1983
2080,birthplace,missoula
2080,position,goalkeeper
2080,team,fc kaiserslautern
2080,city,munich
2080,stadium,stadio olimpico
2080,season,2012
2080,manager,atsufumi comparetto
2081,name,maggie zhiqiang
2081,surname,dabipi
2081,birthyear,1980
2081,birthplace,la
2081,position,defender
2081,team,p.a.o.k fc
2081,city,munich
2081,stadium,allianz arena olympic stadium munich
2081,season,2012
2081,manager,sreenivas wohr
2082,name,zicheng yike
2082,surname,clark
2082,birthyear,1983
2082,birthplace,missoula
2082,position,goalkeeper
2082,team,fc kaiserslautern
2082,city,munich
2082,stadium,stadio olimpico
2082,season,2012
2082,manager,atsufumi comparetto
2083,name,iko fujio
2083,surname,ducasse
2083,birthyear,1985
2083,birthplace,dothan
2083,position,defender
2083,team,the new saints f.c.
2083,city,arlington
2083,stadium,parc des princes
2083,season,2012
2083,manager,mayan tautenhahn
2084,name,laird capers
2084,surname,aigrain
2084,birthyear,1990
2084,birthplace,vail
2084,position,defender
2084,team,p.a.o.k fc
2084,city,tokyo
2084,stadium,bmo field
2084,season,2012
2084,manager,xiaomin saoudi
2085,name,silvio rogelio
2085,surname,keskin
2085,birthyear,1988
2085,birthplace,pasco
2085,position,defender
2085,team,valencia cf
2085,city,montevideo
2085,stadium,constant vanden stock stadium
2085,season,2011
2085,manager,vagan smallwood
2086,name,rohan sander
2086,surname,rezende
2086,birthyear,1995
2086,birthplace,providenciales
2086,position,forward
2086,team,fc spartak moscow
2086,city,rio de janeiro
2086,stadium,stadio olimpico
2086,season,2012
2086,manager,olavi gurd
2087,name,basem noemie
2087,surname,ashish
2087,birthyear,1997
2087,birthplace,windhoek
2087,position,midfield
2087,team,acf fiorentina
2087,city,hamburg
2087,stadium,estadio da luz
2087,season,2012
2087,manager,atsuyuki jayaprakash
2088,name,rohan sander
2088,surname,rezende
2088,birthyear,1995
2088,birthplace,providenciales
2088,position,forward
2088,team,fc spartak moscow
2088,city,rio de janeiro
2088,stadium,stadio olimpico
2088,season,2012
